VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,CODI_BARRI,NOM_BARRI,PARTIT,NOM_PARTIT,VOTS
M,Eleccions Municipals                    ,2015,1,19,ANTIC POBLE DE SANT PERE                ,PXC            ,PLATAFORMA PER CATALUNYA                          ,5
M,Eleccions Municipals                    ,2015,1,19,ANTIC POBLE DE SANT PERE                ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,22
M,Eleccions Municipals                    ,2015,1,19,ANTIC POBLE DE SANT PERE                ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,0
M,Eleccions Municipals                    ,2015,1,19,ANTIC POBLE DE SANT PERE                ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,0
M,Eleccions Municipals                    ,2015,2,7,MONTSERRAT                              ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,30
M,Eleccions Municipals                    ,2015,2,7,MONTSERRAT                              ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,13
M,Eleccions Municipals                    ,2015,2,7,MONTSERRAT                              ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,3
M,Eleccions Municipals                    ,2015,2,7,MONTSERRAT                              ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,16
M,Eleccions Municipals                    ,2015,2,7,MONTSERRAT                              ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,20
M,Eleccions Municipals                    ,2015,2,7,MONTSERRAT                              ,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2015,2,7,MONTSERRAT                              ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,133
M,Eleccions Municipals                    ,2015,2,7,MONTSERRAT                              ,PXC            ,PLATAFORMA PER CATALUNYA                          ,7
M,Eleccions Municipals                    ,2015,2,7,MONTSERRAT                              ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,78
M,Eleccions Municipals                    ,2015,2,7,MONTSERRAT                              ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,4
M,Eleccions Municipals                    ,2015,2,7,MONTSERRAT                              ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,0
M,Eleccions Municipals                    ,2015,2,8,VILARDELL                               ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,12
M,Eleccions Municipals                    ,2015,2,8,VILARDELL                               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,49
M,Eleccions Municipals                    ,2015,2,8,VILARDELL                               ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,2
M,Eleccions Municipals                    ,2015,2,8,VILARDELL                               ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,1
M,Eleccions Municipals                    ,2015,2,8,VILARDELL                               ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,18
M,Eleccions Municipals                    ,2015,2,8,VILARDELL                               ,PFIV           ,FAMÍLIA I VIDA                                    ,1
M,Eleccions Municipals                    ,2015,2,8,VILARDELL                               ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,95
M,Eleccions Municipals                    ,2015,2,8,VILARDELL                               ,PXC            ,PLATAFORMA PER CATALUNYA                          ,3
M,Eleccions Municipals                    ,2015,2,8,VILARDELL                               ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,47
M,Eleccions Municipals                    ,2015,2,8,VILARDELL                               ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,3
M,Eleccions Municipals                    ,2015,2,8,VILARDELL                               ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,0
M,Eleccions Municipals                    ,2015,2,9,TORRE-SANA                              ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,345
M,Eleccions Municipals                    ,2015,2,9,TORRE-SANA                              ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,71
M,Eleccions Municipals                    ,2015,2,9,TORRE-SANA                              ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,91
M,Eleccions Municipals                    ,2015,2,9,TORRE-SANA                              ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,139
M,Eleccions Municipals                    ,2015,2,9,TORRE-SANA                              ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,71
M,Eleccions Municipals                    ,2015,2,9,TORRE-SANA                              ,PFIV           ,FAMÍLIA I VIDA                                    ,10
M,Eleccions Municipals                    ,2015,2,9,TORRE-SANA                              ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,517
M,Eleccions Municipals                    ,2015,2,9,TORRE-SANA                              ,PXC            ,PLATAFORMA PER CATALUNYA                          ,85
M,Eleccions Municipals                    ,2015,2,9,TORRE-SANA                              ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,504
M,Eleccions Municipals                    ,2015,2,9,TORRE-SANA                              ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,11
M,Eleccions Municipals                    ,2015,2,9,TORRE-SANA                              ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,7
M,Eleccions Municipals                    ,2015,2,14,CA N ANGLADA                            ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,496
M,Eleccions Municipals                    ,2015,2,14,CA N ANGLADA                            ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,138
M,Eleccions Municipals                    ,2015,2,14,CA N ANGLADA                            ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,104
M,Eleccions Municipals                    ,2015,2,14,CA N ANGLADA                            ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,242
M,Eleccions Municipals                    ,2015,2,14,CA N ANGLADA                            ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,277
M,Eleccions Municipals                    ,2015,2,14,CA N ANGLADA                            ,PFIV           ,FAMÍLIA I VIDA                                    ,16
M,Eleccions Municipals                    ,2015,2,14,CA N ANGLADA                            ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,1373
M,Eleccions Municipals                    ,2015,2,14,CA N ANGLADA                            ,PXC            ,PLATAFORMA PER CATALUNYA                          ,190
M,Eleccions Municipals                    ,2015,2,14,CA N ANGLADA                            ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,762
M,Eleccions Municipals                    ,2015,2,14,CA N ANGLADA                            ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,47
M,Eleccions Municipals                    ,2015,2,14,CA N ANGLADA                            ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,12
M,Eleccions Municipals                    ,2015,3,1,CAN PARELLADA                           ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,353
M,Eleccions Municipals                    ,2015,3,1,CAN PARELLADA                           ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,54
M,Eleccions Municipals                    ,2015,3,1,CAN PARELLADA                           ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,52
M,Eleccions Municipals                    ,2015,3,1,CAN PARELLADA                           ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,97
M,Eleccions Municipals                    ,2015,3,1,CAN PARELLADA                           ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,138
M,Eleccions Municipals                    ,2015,3,1,CAN PARELLADA                           ,PFIV           ,FAMÍLIA I VIDA                                    ,12
M,Eleccions Municipals                    ,2015,3,1,CAN PARELLADA                           ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,802
M,Eleccions Municipals                    ,2015,3,1,CAN PARELLADA                           ,PXC            ,PLATAFORMA PER CATALUNYA                          ,51
M,Eleccions Municipals                    ,2015,3,1,CAN PARELLADA                           ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,439
M,Eleccions Municipals                    ,2015,3,1,CAN PARELLADA                           ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,17
M,Eleccions Municipals                    ,2015,3,1,CAN PARELLADA                           ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,11
M,Eleccions Municipals                    ,2015,3,2,LES FONTS                               ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,147
M,Eleccions Municipals                    ,2015,3,2,LES FONTS                               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,120
M,Eleccions Municipals                    ,2015,3,2,LES FONTS                               ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,77
M,Eleccions Municipals                    ,2015,3,2,LES FONTS                               ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,141
M,Eleccions Municipals                    ,2015,3,2,LES FONTS                               ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,44
M,Eleccions Municipals                    ,2015,3,2,LES FONTS                               ,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2015,3,2,LES FONTS                               ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,228
M,Eleccions Municipals                    ,2015,3,2,LES FONTS                               ,PXC            ,PLATAFORMA PER CATALUNYA                          ,26
M,Eleccions Municipals                    ,2015,3,2,LES FONTS                               ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,250
M,Eleccions Municipals                    ,2015,3,2,LES FONTS                               ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,8
M,Eleccions Municipals                    ,2015,3,2,LES FONTS                               ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,5
M,Eleccions Municipals                    ,2015,3,3,CAN JOFRESA                             ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,68
M,Eleccions Municipals                    ,2015,3,3,CAN JOFRESA                             ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,23
M,Eleccions Municipals                    ,2015,3,3,CAN JOFRESA                             ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,5
M,Eleccions Municipals                    ,2015,3,3,CAN JOFRESA                             ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,40
M,Eleccions Municipals                    ,2015,3,3,CAN JOFRESA                             ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,57
M,Eleccions Municipals                    ,2015,3,3,CAN JOFRESA                             ,PFIV           ,FAMÍLIA I VIDA                                    ,3
M,Eleccions Municipals                    ,2015,3,3,CAN JOFRESA                             ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,389
M,Eleccions Municipals                    ,2015,3,3,CAN JOFRESA                             ,PXC            ,PLATAFORMA PER CATALUNYA                          ,4
M,Eleccions Municipals                    ,2015,3,3,CAN JOFRESA                             ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,203
M,Eleccions Municipals                    ,2015,3,3,CAN JOFRESA                             ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,4
M,Eleccions Municipals                    ,2015,3,3,CAN JOFRESA                             ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,3
M,Eleccions Municipals                    ,2015,3,4,GUADALHORCE                             ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,67
M,Eleccions Municipals                    ,2015,3,4,GUADALHORCE                             ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,5
M,Eleccions Municipals                    ,2015,3,4,GUADALHORCE                             ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,4
M,Eleccions Municipals                    ,2015,3,4,GUADALHORCE                             ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,18
M,Eleccions Municipals                    ,2015,3,4,GUADALHORCE                             ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,29
M,Eleccions Municipals                    ,2015,3,4,GUADALHORCE                             ,PFIV           ,FAMÍLIA I VIDA                                    ,0
M,Eleccions Municipals                    ,2015,3,4,GUADALHORCE                             ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,197
M,Eleccions Municipals                    ,2015,3,4,GUADALHORCE                             ,PXC            ,PLATAFORMA PER CATALUNYA                          ,8
M,Eleccions Municipals                    ,2015,3,4,GUADALHORCE                             ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,85
M,Eleccions Municipals                    ,2015,3,4,GUADALHORCE                             ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,5
M,Eleccions Municipals                    ,2015,3,4,GUADALHORCE                             ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,4
M,Eleccions Municipals                    ,2015,3,5,CAN PALET II                            ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,45
M,Eleccions Municipals                    ,2015,3,5,CAN PALET II                            ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,3
M,Eleccions Municipals                    ,2015,3,5,CAN PALET II                            ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,6
M,Eleccions Municipals                    ,2015,3,5,CAN PALET II                            ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,10
M,Eleccions Municipals                    ,2015,3,5,CAN PALET II                            ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,30
M,Eleccions Municipals                    ,2015,3,5,CAN PALET II                            ,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2015,3,5,CAN PALET II                            ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,165
M,Eleccions Municipals                    ,2015,3,5,CAN PALET II                            ,PXC            ,PLATAFORMA PER CATALUNYA                          ,11
M,Eleccions Municipals                    ,2015,3,5,CAN PALET II                            ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,82
M,Eleccions Municipals                    ,2015,3,5,CAN PALET II                            ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,1
M,Eleccions Municipals                    ,2015,3,5,CAN PALET II                            ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,1
M,Eleccions Municipals                    ,2015,3,6,XUQUER                                  ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,58
M,Eleccions Municipals                    ,2015,3,6,XUQUER                                  ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,7
M,Eleccions Municipals                    ,2015,3,6,XUQUER                                  ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,8
M,Eleccions Municipals                    ,2015,3,6,XUQUER                                  ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,22
M,Eleccions Municipals                    ,2015,3,6,XUQUER                                  ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,24
M,Eleccions Municipals                    ,2015,3,6,XUQUER                                  ,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2015,3,6,XUQUER                                  ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,181
M,Eleccions Municipals                    ,2015,3,6,XUQUER                                  ,PXC            ,PLATAFORMA PER CATALUNYA                          ,13
M,Eleccions Municipals                    ,2015,3,6,XUQUER                                  ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,96
M,Eleccions Municipals                    ,2015,3,6,XUQUER                                  ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,5
M,Eleccions Municipals                    ,2015,3,6,XUQUER                                  ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
M,Eleccions Municipals                    ,2015,3,30,SEGLE XX                                ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,233
M,Eleccions Municipals                    ,2015,3,30,SEGLE XX                                ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,435
M,Eleccions Municipals                    ,2015,3,30,SEGLE XX                                ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,225
M,Eleccions Municipals                    ,2015,3,30,SEGLE XX                                ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,536
M,Eleccions Municipals                    ,2015,3,30,SEGLE XX                                ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,96
M,Eleccions Municipals                    ,2015,3,30,SEGLE XX                                ,PFIV           ,FAMÍLIA I VIDA                                    ,13
M,Eleccions Municipals                    ,2015,3,30,SEGLE XX                                ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,537
M,Eleccions Municipals                    ,2015,3,30,SEGLE XX                                ,PXC            ,PLATAFORMA PER CATALUNYA                          ,24
M,Eleccions Municipals                    ,2015,3,30,SEGLE XX                                ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,407
M,Eleccions Municipals                    ,2015,3,30,SEGLE XX                                ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,18
M,Eleccions Municipals                    ,2015,3,30,SEGLE XX                                ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,5
M,Eleccions Municipals                    ,2015,3,31,CAN PALET                               ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,470
M,Eleccions Municipals                    ,2015,3,31,CAN PALET                               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,361
M,Eleccions Municipals                    ,2015,3,31,CAN PALET                               ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,235
M,Eleccions Municipals                    ,2015,3,31,CAN PALET                               ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,516
M,Eleccions Municipals                    ,2015,3,31,CAN PALET                               ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,281
M,Eleccions Municipals                    ,2015,3,31,CAN PALET                               ,PFIV           ,FAMÍLIA I VIDA                                    ,14
M,Eleccions Municipals                    ,2015,3,31,CAN PALET                               ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,1447
M,Eleccions Municipals                    ,2015,3,31,CAN PALET                               ,PXC            ,PLATAFORMA PER CATALUNYA                          ,102
M,Eleccions Municipals                    ,2015,3,31,CAN PALET                               ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,956
M,Eleccions Municipals                    ,2015,3,31,CAN PALET                               ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,21
M,Eleccions Municipals                    ,2015,3,31,CAN PALET                               ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,8
M,Eleccions Municipals                    ,2015,4,27,CA N AURELL                             ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,521
M,Eleccions Municipals                    ,2015,4,27,CA N AURELL                             ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,1960
M,Eleccions Municipals                    ,2015,4,27,CA N AURELL                             ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,703
M,Eleccions Municipals                    ,2015,4,27,CA N AURELL                             ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,1674
M,Eleccions Municipals                    ,2015,4,27,CA N AURELL                             ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,440
M,Eleccions Municipals                    ,2015,4,27,CA N AURELL                             ,PFIV           ,FAMÍLIA I VIDA                                    ,39
M,Eleccions Municipals                    ,2015,4,27,CA N AURELL                             ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,1581
M,Eleccions Municipals                    ,2015,4,27,CA N AURELL                             ,PXC            ,PLATAFORMA PER CATALUNYA                          ,84
M,Eleccions Municipals                    ,2015,4,27,CA N AURELL                             ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,1002
M,Eleccions Municipals                    ,2015,4,27,CA N AURELL                             ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,25
M,Eleccions Municipals                    ,2015,4,27,CA N AURELL                             ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,15
M,Eleccions Municipals                    ,2015,4,28,LA MAURINA                              ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,307
M,Eleccions Municipals                    ,2015,4,28,LA MAURINA                              ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,118
M,Eleccions Municipals                    ,2015,4,28,LA MAURINA                              ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,102
M,Eleccions Municipals                    ,2015,4,28,LA MAURINA                              ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,207
M,Eleccions Municipals                    ,2015,4,28,LA MAURINA                              ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,174
M,Eleccions Municipals                    ,2015,4,28,LA MAURINA                              ,PFIV           ,FAMÍLIA I VIDA                                    ,15
M,Eleccions Municipals                    ,2015,4,28,LA MAURINA                              ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,956
M,Eleccions Municipals                    ,2015,4,28,LA MAURINA                              ,PXC            ,PLATAFORMA PER CATALUNYA                          ,83
M,Eleccions Municipals                    ,2015,4,28,LA MAURINA                              ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,598
M,Eleccions Municipals                    ,2015,4,28,LA MAURINA                              ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,14
M,Eleccions Municipals                    ,2015,4,28,LA MAURINA                              ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,8
M,Eleccions Municipals                    ,2015,4,29,LA COGULLADA                            ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,233
M,Eleccions Municipals                    ,2015,4,29,LA COGULLADA                            ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,220
M,Eleccions Municipals                    ,2015,4,29,LA COGULLADA                            ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,125
M,Eleccions Municipals                    ,2015,4,29,LA COGULLADA                            ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,235
M,Eleccions Municipals                    ,2015,4,29,LA COGULLADA                            ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,98
M,Eleccions Municipals                    ,2015,4,29,LA COGULLADA                            ,PFIV           ,FAMÍLIA I VIDA                                    ,8
M,Eleccions Municipals                    ,2015,4,29,LA COGULLADA                            ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,591
M,Eleccions Municipals                    ,2015,4,29,LA COGULLADA                            ,PXC            ,PLATAFORMA PER CATALUNYA                          ,36
M,Eleccions Municipals                    ,2015,4,29,LA COGULLADA                            ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,438
M,Eleccions Municipals                    ,2015,4,29,LA COGULLADA                            ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,6
M,Eleccions Municipals                    ,2015,4,29,LA COGULLADA                            ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,8
M,Eleccions Municipals                    ,2015,4,32,ROC BLANC                               ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,312
M,Eleccions Municipals                    ,2015,4,32,ROC BLANC                               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,113
M,Eleccions Municipals                    ,2015,4,32,ROC BLANC                               ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,84
M,Eleccions Municipals                    ,2015,4,32,ROC BLANC                               ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,202
M,Eleccions Municipals                    ,2015,4,32,ROC BLANC                               ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,100
M,Eleccions Municipals                    ,2015,4,32,ROC BLANC                               ,PFIV           ,FAMÍLIA I VIDA                                    ,12
M,Eleccions Municipals                    ,2015,4,32,ROC BLANC                               ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,628
M,Eleccions Municipals                    ,2015,4,32,ROC BLANC                               ,PXC            ,PLATAFORMA PER CATALUNYA                          ,56
M,Eleccions Municipals                    ,2015,4,32,ROC BLANC                               ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,547
M,Eleccions Municipals                    ,2015,4,32,ROC BLANC                               ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,12
M,Eleccions Municipals                    ,2015,4,32,ROC BLANC                               ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,4
M,Eleccions Municipals                    ,2015,4,43,CAN PALET DE VISTA ALEGRE               ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,125
M,Eleccions Municipals                    ,2015,4,43,CAN PALET DE VISTA ALEGRE               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,44
M,Eleccions Municipals                    ,2015,4,43,CAN PALET DE VISTA ALEGRE               ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,30
M,Eleccions Municipals                    ,2015,4,43,CAN PALET DE VISTA ALEGRE               ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,70
M,Eleccions Municipals                    ,2015,4,43,CAN PALET DE VISTA ALEGRE               ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,53
M,Eleccions Municipals                    ,2015,4,43,CAN PALET DE VISTA ALEGRE               ,PFIV           ,FAMÍLIA I VIDA                                    ,5
M,Eleccions Municipals                    ,2015,4,43,CAN PALET DE VISTA ALEGRE               ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,218
M,Eleccions Municipals                    ,2015,4,43,CAN PALET DE VISTA ALEGRE               ,PXC            ,PLATAFORMA PER CATALUNYA                          ,20
M,Eleccions Municipals                    ,2015,4,43,CAN PALET DE VISTA ALEGRE               ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,181
M,Eleccions Municipals                    ,2015,4,43,CAN PALET DE VISTA ALEGRE               ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,4
M,Eleccions Municipals                    ,2015,4,43,CAN PALET DE VISTA ALEGRE               ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,3
M,Eleccions Municipals                    ,2015,5,20,SANT PERE                               ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,471
M,Eleccions Municipals                    ,2015,5,20,SANT PERE                               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,910
M,Eleccions Municipals                    ,2015,5,20,SANT PERE                               ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,423
M,Eleccions Municipals                    ,2015,5,20,SANT PERE                               ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,1158
M,Eleccions Municipals                    ,2015,5,20,SANT PERE                               ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,232
